country,countryname,party,partyname,date,title
13,Denmark,13230,Socialist People’s Party,200502,"SF går til valg på, at Fogh skal væltes - fordi Danmark fortjener en bedre fremtid. Pressemeddelelse"
13,Denmark,13230,Socialist People’s Party,200711,Title missing [Election platform]
13,Denmark,13230,Socialist People’s Party,201109,Friske øjne på Danmark. SF det kann la' sig gøre. Klar besked om SF’s valggrundlag.
13,Denmark,13230,Socialist People’s Party,201506,Title missing
13,Denmark,13230,Socialist People’s Party,201906,Det vil vi
13,Denmark,13320,Social Democratic Party,194510,Appel om Samling [Delivered by the PM Buhl]
13,Denmark,13320,Social Democratic Party,194710,Fremad paany
13,Denmark,13320,Social Democratic Party,195009,Socialdemokratiets valgmanifest
13,Denmark,13320,Social Democratic Party,195304,Det sker nu i april
13,Denmark,13320,Social Democratic Party,195309,Familien. Danmark går til valg
13,Denmark,13320,Social Democratic Party,195705,I bestemmer fremtiden
13,Denmark,13320,Social Democratic Party,196011,Socialdemokratiets valgudtalelse 1960
13,Denmark,13320,Social Democratic Party,196409,Socialdemokratiets valgudtalelse
13,Denmark,13320,Social Democratic Party,196611,På vej mod nye mål
13,Denmark,13320,Social Democratic Party,196801,Valget gælder beskæftligelsen
13,Denmark,13320,Social Democratic Party,197109,Et godt parti fordi
13,Denmark,13320,Social Democratic Party,197312,Valg’73 Socialdemokraterne
13,Denmark,13320,Social Democratic Party,197501,Socialdemokraternes helhedsplan
13,Denmark,13320,Social Democratic Party,197702,Socialdemokratiet - et samlingspunkt i en splittet tid
13,Denmark,13320,Social Democratic Party,197910,For sammenhold og tro på framtiden
13,Denmark,13320,Social Democratic Party,198112,Din hverdag er truet
13,Denmark,13320,Social Democratic Party,198401,Document missing
13,Denmark,13320,Social Democratic Party,198709,Det vil en socialdemokratisk regering 1987-91
13,Denmark,13320,Social Democratic Party,198805,Udfording til Danmark
13,Denmark,13320,Social Democratic Party,199012,1. På onsdag gælder det 2. Nu gælder det…
13,Denmark,13320,Social Democratic Party,199409,Hvad siger vi?
13,Denmark,13320,Social Democratic Party,199803,Det kann gå to veje. Vores vej - Deres vej. Folketingsvalget 1998
13,Denmark,13320,Social Democratic Party,200111,Mennesker først. Fri og fælles i det 21. århundrede
13,Denmark,13320,Social Democratic Party,200502,Mærkesager
13,Denmark,13320,Social Democratic Party,200711,Vi vælger velfærd. Socialdemokraternes grundlag for folketingsvalget d. 13. november
13,Denmark,13320,Social Democratic Party,201109,Sammen om Danmark
13,Denmark,13320,Social Democratic Party,201506,Det Danmark du kender
13,Denmark,13320,Social Democratic Party,201906,Vores politik
13,Denmark,13330,Centre Democrats,197312,Med Erhard i midten: Centrumdemokraterne
13,Denmark,13330,Centre Democrats,197501,Centrum-Demokraternes valgoplæg
13,Denmark,13330,Centre Democrats,197702,Politik - Så det er til at forstå…
13,Denmark,13330,Centre Democrats,197910,1. Firkløver bringer lykke MCVQ 2. Ny kurs - med nye folk 3. De kan stole pa CD
13,Denmark,13330,Centre Democrats,198112,Centrum Demokraterne x M ved valget 8. december
13,Denmark,13330,Centre Democrats,198401,Document missing
13,Denmark,13330,Centre Democrats,198709,Centrum - Avisen
13,Denmark,13330,Centre Democrats,198805,Valgmanifest
13,Denmark,13330,Centre Democrats,199012,Valgmanifest
13,Denmark,13330,Centre Democrats,199409,Din guide til det rigtige valg den 21. sep. 1994
13,Denmark,13330,Centre Democrats,199803,Valgtemaer CD
13,Denmark,13330,Centre Democrats,200502,"Vi har råd til det, vi vil"
13,Denmark,13410,Danish Social-Liberal Party,194510,Hvor står De Radikale?
13,Denmark,13410,Danish Social-Liberal Party,194710,Det radikale Venstres Appel til Vælgerne
13,Denmark,13410,Danish Social-Liberal Party,195009,Det radikale Venstres valgmanifest
13,Denmark,13410,Danish Social-Liberal Party,195304,Valget
13,Denmark,13410,Danish Social-Liberal Party,195309,De Radikales politiske udtalelse
13,Denmark,13410,Danish Social-Liberal Party,195705,Valgets spørgsmål: Kamp eller samarbejde
13,Denmark,13410,Danish Social-Liberal Party,196011,Det radikale Venstre deltager ikke i overbud og løfter
13,Denmark,13410,Danish Social-Liberal Party,196409,Det radikale Venstres valgmanifest
13,Denmark,13410,Danish Social-Liberal Party,196611,Det radikale Venstre og fremtidens opgaver
13,Denmark,13410,Danish Social-Liberal Party,196801,Ingen patentmedicin kan genskabe sund økonomi
13,Denmark,13410,Danish Social-Liberal Party,197109,"De Radikale vil forhindre, at dansk politik vælter til højre eller venstre"
13,Denmark,13410,Danish Social-Liberal Party,197312,Det Radikale Venstres valgudtalelse
13,Denmark,13410,Danish Social-Liberal Party,197501,"Det Radikale Venstres folketingsgruppe, valgudtalelse"
13,Denmark,13410,Danish Social-Liberal Party,197702,Valget gælder: et stabilt folkestyre med radikalt præg
13,Denmark,13410,Danish Social-Liberal Party,197910,Udtalelse fra Det Radikale Venstres landsmøde i Nyborg 15.-16. september 1979 [Summary of party congress produced by party secretariat]
13,Denmark,13410,Danish Social-Liberal Party,198112,Ungdomsledighed bekæmpes
13,Denmark,13410,Danish Social-Liberal Party,198401,Document missing
13,Denmark,13410,Danish Social-Liberal Party,198709,Det skal vi na...
13,Denmark,13410,Danish Social-Liberal Party,198805,Valgmanifest
13,Denmark,13410,Danish Social-Liberal Party,199012,Arbejdsloshed øverst på dagsordenen [press release from 3. december 1990]
13,Denmark,13410,Danish Social-Liberal Party,199409,Radikale Visioner
13,Denmark,13410,Danish Social-Liberal Party,199803,Det vil vi!
13,Denmark,13410,Danish Social-Liberal Party,200111,ansvar for resultater – også i fremtiden
13,Denmark,13410,Danish Social-Liberal Party,200502,Valgudtalelse fra Det Radikale Venstres udvidede hovedbestyrelsesmøde 22.01.05
13,Denmark,13410,Danish Social-Liberal Party,200711,Radikale Venstre vil en bæredygtig fremtid
13,Denmark,13410,Danish Social-Liberal Party,201109,Tag ansvar
13,Denmark,13410,Danish Social-Liberal Party,201506,Politisk ramme for det næste folketingsvalg
13,Denmark,13410,Danish Social-Liberal Party,201906,Title missing
13,Denmark,13420,Liberals,194510,Venstre bygger Fremliden
13,Denmark,13420,Liberals,194710,Venstre blaeser til Samling!
13,Denmark,13420,Liberals,195009,Venstres valgmanifest
13,Denmark,13420,Liberals,195304,Venstres valgopråb
13,Denmark,13420,Liberals,195309,Venstres politiske udtalelse
13,Denmark,13420,Liberals,195705,Venstres valgudtalelse
13,Denmark,13420,Liberals,196011,Venstres valgudtalelse
13,Denmark,13420,Liberals,196409,En ny regering. Venstre vil løse problemerne [Statement by Anders Andersen (leading candidate)]
13,Denmark,13420,Liberals,196611,Til vælgerne i Givekradsen. Program for Valgets hovedspørgsmaal: En ny regering
13,Denmark,13420,Liberals,196801,Venstres valgprogram 1968
13,Denmark,13420,Liberals,197109,Valgudtalelse fra Venstres folketingsgruppe
13,Denmark,13420,Liberals,197312,En ny politik. Venstre. Valg ‘73
13,Denmark,13420,Liberals,197501,Det første år - og de næste fire
13,Denmark,13420,Liberals,197702,Venstre ‘77. En liberal politik. 8 Hovedpunkter
13,Denmark,13420,Liberals,197910,Udtalelse fra Venstres Folketingsgruppe 28.9.1979
13,Denmark,13420,Liberals,198112,Gi’ Danmark en chance
13,Denmark,13420,Liberals,198401,Document missing
13,Denmark,13420,Liberals,198709,Valgmanifest
13,Denmark,13420,Liberals,198805,Det handler om frihed
13,Denmark,13420,Liberals,199012,"Det nye Europa. Venstre viser vejen. Af Venstres formand, udenrigsminister Uffe Ellemann-Jensen [Statement by Uffe Elleman-Jensen (party leader)]"
13,Denmark,13420,Liberals,199409,Venstre ved du hvor du har
13,Denmark,13420,Liberals,199803,Det vil venstre
13,Denmark,13420,Liberals,200111,Tid til forandring
13,Denmark,13420,Liberals,200502,Valgløfter Januar 2005
13,Denmark,13420,Liberals,200711,Valggrundlag. Folketingsvalg 13. november 2007
13,Denmark,13420,Liberals,201109,Valggrundlag.Folketingsvalg den 15. september 2011
13,Denmark,13420,Liberals,201506,Det vil Venstre
13,Denmark,13420,Liberals,201906,Venstres mærkesager
13,Denmark,13421,Independents’ Party,195309,De Uafhængiges politiske udtalelse
13,Denmark,13421,Independents’ Party,195705,De Uafhængige Valgavis 14. maj 1957
13,Denmark,13421,Independents’ Party,196011,De Uafhængiges valgprogram
13,Denmark,13421,Independents’ Party,196409,De Uafhængiges valgudtalelse
13,Denmark,13421,Independents’ Party,196611,Et borgerligt ord om politik x liste U. De Uafhængiges valgprogram 22.11.1966
13,Denmark,13421,Independents’ Party,196801,For deres fremtids skyld ... luk op og læs
13,Denmark,13422,Liberal Centre,196611,Udkast til principprogram for Liberalt Centrum
13,Denmark,13422,Liberal Centre,196801,Nu skal landet ledes fra stærkt centrum ... skab arbejdsglæde med Liberalt Centrum
13,Denmark,13520,Christian People’s Party,197109,21. September KF’s dag
13,Denmark,13520,Christian People’s Party,197312,Valgets kerne-punkter
13,Denmark,13520,Christian People’s Party,197501,18 gode grunde til at stemme på Kristeligt Folkeparti
13,Denmark,13520,Christian People’s Party,197702,18 gode grunde til at stemme på Kristeligt Folkeparti
13,Denmark,13520,Christian People’s Party,197910,Valgavis fra Kristeligt Folkeparti på Bornholm 1979. Valget er et værdivalg
13,Denmark,13520,Christian People’s Party,198112,Kristeligt Folkepartis valgavis. Idé Politik
13,Denmark,13520,Christian People’s Party,198401,Document missing
13,Denmark,13520,Christian People’s Party,198709,Menneskelig politik! Stem Q den 8. September
13,Denmark,13520,Christian People’s Party,198805,Idé Politik
13,Denmark,13520,Christian People’s Party,199012,Kristeligt Folkeparti. Ved Liste Q
13,Denmark,13520,Christian People’s Party,199409,Mennesker og miljø - mere tid og mindre slid
13,Denmark,13520,Christian People’s Party,199803,"Den 11. marts skal du ikke vælge mellem Nyrup og Ellemann – du skal vælge hvilke værdier, vi alle skal bygge på i fremtiden! Give en stemme for livet"
13,Denmark,13520,Christian People’s Party,200111,De menneskelige værdier… gør en forskel
13,Denmark,13520,Christian Democrats,200502,Valget 2005. Kristendemokraterne vil vinde valget på „tid til hinanden“
13,Denmark,13620,Conservative People’s Party,194510,Valget konservativt set
13,Denmark,13620,Conservative People’s Party,194710,Grib om Brændenælden
13,Denmark,13620,Conservative People’s Party,195009,Det konservative Folkepartis valgmanifest
13,Denmark,13620,Conservative People’s Party,195304,Deres Lod i Vægtskaalen
13,Denmark,13620,Conservative People’s Party,195309,De Konservatives politiske udtalelse
13,Denmark,13620,Conservative People’s Party,195705,Det bliver ikke bedre før vi faar en ny regering
13,Denmark,13620,Conservative People’s Party,196011,En fremtid i frihed (A Future in Freedom)
13,Denmark,13620,Conservative People’s Party,196409,"Det Konservative Folkepartis valgmanifest. Borgerlig ledelse mad tryghed, frihed, velstand eller socialistisk ledelse"
13,Denmark,13620,Conservative People’s Party,196611,Nu gælder det
13,Denmark,13620,Conservative People’s Party,196801,Tryghed og tillid
13,Denmark,13620,Conservative People’s Party,197109,De næste år
13,Denmark,13620,Conservative People’s Party,197312,En ny regering - en ordentlig politik
13,Denmark,13620,Conservative People’s Party,197501,Valget gælder fire år: Valg 75
13,Denmark,13620,Conservative People’s Party,197702,Protestvalg igen eller positiv indsats?
13,Denmark,13620,Conservative People’s Party,197910,Sådan løser vi Danmarks problemer
13,Denmark,13620,Conservative People’s Party,198112,Sådan løser Danmark sine problemer
13,Denmark,13620,Conservative People’s Party,198401,Document missing
13,Denmark,13620,Conservative People’s Party,198709,Resultater der er værd at arbejde for
13,Denmark,13620,Conservative People’s Party,198805,1. Sammenhold giver sikkerhed 2. Vi vil fortsaette arbejdet
13,Denmark,13620,Conservative People’s Party,199012,Valgmanifest
13,Denmark,13620,Conservative People’s Party,199409,Det kan gøres bedre. Stem C
13,Denmark,13620,Conservative People’s Party,199803,Vilje til resultater. Valgudtalelse fra Det Konservative Folkepartis formandsmøde den 23. februar 1998
13,Denmark,13620,Conservative People’s Party,200111,Stem konservativt. Det Konservative Folkeparti har vilje til fornyelse…
13,Denmark,13620,Conservative People’s Party,200502,"5 gode grunde til at stemme konservativt [part written on Monday, 19. january 2005]"
13,Denmark,13620,Conservative People’s Party,200711,No title information
13,Denmark,13620,Conservative People’s Party,201109,Stærke værdier– sund økonomi
13,Denmark,13620,Conservative People’s Party,201506,Mennesker først
13,Denmark,13620,Conservative People’s Party,201906,Vores politik
13,Denmark,13720,Danish People’s Party,199803,Stem Dansk! Her er hvad pia og Dansk Folkeparti svarer på 12 væsentlige spørgsmål
13,Denmark,13720,Danish People’s Party,200111,dit land. dit valg
13,Denmark,13720,Danish People’s Party,200502,"No title [Positions from homepage, e.g. Vi vil have et trygt land]"
13,Denmark,13720,Danish People’s Party,200711,Stram udlændingepolitik og ægte velfærd
13,Denmark,13720,Danish People’s Party,201109,Valgkamp 2011: det er dit land - det er dit valg [Party newspaper]
13,Denmark,13720,Danish People’s Party,201506,Tryghed og tillid – det er muligt
13,Denmark,13720,Danish People’s Party,201906,Mærkesager
13,Denmark,13730,The New Right,201906,Vores Politik
13,Denmark,13951,Progress Party,197312,Fremskridtspartiet valggrundlag
13,Denmark,13951,Progress Party,197501,De er jo enig med os i at: -afvikling af indkomstskatterne - begrænsning af papirvældet - sanering af lovgivningen - det vil vi i Fremskridtspartiet
13,Denmark,13951,Progress Party,197702,Den forældede skat [party newspaper]
13,Denmark,13951,Progress Party,197910,Redningsplanen for Danmark
13,Denmark,13951,Progress Party,198112,Fremskridtspartiet: Redningsplanen for Danmark
13,Denmark,13951,Progress Party,198401,Document missing
13,Denmark,13951,Progress Party,198709,Fremskridts - Partiet - for den personlige frihed
13,Denmark,13951,Progress Party,198805,Valgmanifest
13,Denmark,13951,Progress Party,199012,Valgmanifest
13,Denmark,13951,Progress Party,199409,"Fremskridtspartiet kan, vil og tør [party newspaper]"
13,Denmark,13951,Progress Party,199803,Fremskridtspartiet vil give Danmark ny vind i sejlet!
13,Denmark,13952,Justice Party,194510,Økonomisk frigørelse er forudsætningen for personlig Frihed [leaflet for a Copenhagen constituency]
13,Denmark,13952,Justice Party,194710,Ønsker de frihed eller tvang?
13,Denmark,13952,Justice Party,195009,Vejen frem [party election newspaper]
13,Denmark,13952,Justice Party,195304,Lær Retsforbundet at kende
13,Denmark,13952,Justice Party,195309,Retsforbundets politiske udtalelse
13,Denmark,13952,Justice Party,195705,Fremgang for Retsforbundet betyder fremgang for hele det danske Folk
13,Denmark,13952,Justice Party,196011,Retsforbundets folketingsgruppe har bidag følgende valgopråb
13,Denmark,13952,Justice Party,196409,Retsforbundets valgudtalelse
13,Denmark,13952,Justice Party,196611,Ret og frihed. Retsforbundets valgmanifest
13,Denmark,13952,Justice Party,196801,Valgopråb fra Danmarks Retsforbund
13,Denmark,13952,Justice Party,197109,Document missing
13,Denmark,13952,Justice Party,197312,"Det drejer sig om: Et selvstændigt Danmark, økonomisk frihed og social retfærdighed"
13,Denmark,13952,Justice Party,197501,Det drejer sig om: Valget den 9 januar er alene statsminister Hartlings beslutning
13,Denmark,13952,Justice Party,197702,Retsforbundets valgudtalelse 1977
13,Denmark,13952,Justice Party,197910,Retsforbundets valgudtalelse 1979
13,Denmark,13952,Justice Party,198112,‘x E den 8. december’. Retsforbundet 1981
13,Denmark,13952,Justice Party,198401,Document missing
13,Denmark,13953,Danish Union,194510,Document missing
14,Finland,14110,Green Union,198303,Estimate
14,Finland,14110,Green Union,198703,Estimate
14,Finland,14110,Green Union,199103,Not title [TV-interview with the party secretary two weeks before the election (length 15 minutes)]
14,Finland,14110,Green Union,199503,Pallo on sinun
14,Finland,14110,Green Union,199903,Vihreä tie mahdollisuuksiin. Vihreän liiton ohjelma eduskuntavaaleihin 21.3.1999
